unit_id,doc_id,rel,gender,age,school,income,party,party_ln,ideo,elections,teaparty,position_in_task,S100_rel,justification,url,off_page_count,time
unit_1,DEM_LIE_doc8,LIE,1,3,6,9,1,1,2,1,1,8,0.0,"In a news release, State Treasurer Gina Raimondo said, ""Residential property taxes [in Providence] are up nearly 27 percent under Mayor Taveras.""

If Raimondo had consistently said that the tax rate had increased nearly 27 percent, PolitiFact Rhode Island would have viewed this claim differently.

But the Raimondo ""Just the Facts"" news release misstates the facts, claiming taxes increased by nearly 27 percent.

That's a ridiculous assertion, especially coming from the campaign of the current general treasurer, who is also a finance expert and presumably understands municipal finance.

We rate it Pants on Fire!",https://www.politifact.com/rhode-island/statements/2014/may/04/gina-raimondo/gina-raimondo-says-providence-taxes-rose-nearly-27/,0,14.429
unit_2,DEM_HALFTRUE_doc3,HALFTRUE,1,4,3,9,1,1,2,1,1,1,40.0,Poltifact is generally spot on ,https://www.politifact.com/global-news/statements/2016/may/12/gwen-moore/arm-world-bank-tied-8-fold-rise-water-rates-manila/,0,50.47
unit_2,DEM_TRUE_doc2,TRUE,1,4,3,9,1,1,2,1,1,2,0.0,nytimes is a good source usually,https://www.nytimes.com/2016/05/06/us/politics/paul-ryan-donald-trump.html,1,67.94800000000001
unit_2,HIGH,HIGH,1,4,3,9,1,1,2,1,1,3,100.0,I find the nytimes to be a reliable source,https://www.nytimes.com/2008/01/08/us/politics/08text-obama.html,1,39.83
unit_2,DEM_FALSE_doc1,FALSE,1,4,3,9,1,1,2,1,1,4,100.0,Look like she did indeed say that,https://www.politifact.com/truth-o-meter/statements/2014/nov/13/nancy-pelosi/nancy-pelosi-says-she-doesnt-know-who-jonathan-gru/,1,33.242
unit_2,LOW,LOW,1,4,3,9,1,1,2,1,1,5,0.0,Could not find anything about that and they didn't even have formula one when lincoln was alive. ,https://www.google.com/search?ei=eyRpXZHxFKvt5gKh5bnICQ&q=If+I+were+not+a+Formula+One+pilot%2C+I+would+be+a+football+player+abraham+lincoln&oq=If+I+were+not+a+Formula+One+pilot%2C+I+would+be+a+football+player+abraham+lincoln&gs_l=psy-ab.3...12471.15492..16186...1.0..0.119.393.2j2......0....2j1..gws-wiz.......33i10.q-VAmcytOtE&ved=0ahUKEwjRmqzH2arkAhWrtlkKHaFyDpkQ4dUDCAo&uact=5,1,110.4
unit_2,REP_LIE_doc6,LIE,1,4,3,9,1,1,2,1,1,6,100.0,Poltifact agrees so I'm so good with that,https://www.politifact.com/texas/statements/2010/apr/05/rick-perry/perry-says-uninsured-number-bay-state-about-same-h/,2,49.942
unit_2,REP_BARELYTRUE_doc4,BARELYTRUE,1,4,3,9,1,1,2,1,1,7,5.0,Politifact says mostly false,https://www.politifact.com/truth-o-meter/statements/2016/aug/29/donald-trump/trump-says-they-were-going-build-wall-06-no-enviro/,2,32.168
unit_2,REP_MOSTLYTRUE_doc5,MOSTLYTRUE,1,4,3,9,1,1,2,1,1,8,100.0,Looks like he said it,https://www.politifact.com/truth-o-meter/statements/2008/jan/28/rudy-giuliani/a-real-turnaround/,1,71.249
unit_3,DEM_BARELYTRUE_doc9,BARELYTRUE,1,4,4,6,3,2,3,1,2,1,17.0,"the 40-percent figure, refers to all gun transactions, not just gun sales. A large percentage of the gun transactions not covered by background checks are family and friend transactions – which would have been exempt from the universal background checks pushed by Democrats",https://www.washingtonpost.com/news/fact-checker/wp/2015/10/16/clintons-claim-that-40-percent-of-guns-are-sold-at-gun-shows-and-over-the-internet/?noredirect=on,0,313.121
unit_3,REP_TRUE_doc8,TRUE,1,4,4,6,3,2,3,1,2,2,85.0,"As government employee, judge have access to many benefits the general population does not at a lower cost.",https://www.uscourts.gov/careers/benefits,3,114.10700000000001
unit_3,REP_HALFTRUE_doc10,HALFTRUE,1,4,4,6,3,2,3,1,2,3,24.0,"Most of the oil US uses does not come from Saudi Arabia.  Also, most of the US debt is held by domestic sources.",https://en.wikipedia.org/wiki/Petroleum_in_the_United_States,1,93.15
unit_3,DEM_LIE_doc8,LIE,1,4,4,6,3,2,3,1,2,4,80.0,Property taxes have risen due to an increase the value of homes in the area.,https://www.bostonglobe.com/metro/2019/04/12/providence-property-taxes-expected-rise-home-valuations-soar/n3X0oQJgkKsGKJAFcPijiK/story.html,1,142.453
unit_3,DEM_MOSTLYTRUE_doc3,MOSTLYTRUE,1,4,4,6,3,2,3,1,2,5,79.0,A lot of puerto ricans have left the island due to the disaster from the hurricane and the slow recovery.,https://www.citylab.com/equity/2018/03/exodus-the-post-hurricane-puerto-rican-diaspora-mapped/555401/,3,94.927
unit_3,HIGH,HIGH,1,4,4,6,3,2,3,1,2,6,86.0,Americans are generally optimistic and hopeful about the future.,https://www.npr.org/2018/12/28/680191197/americans-are-optimistic-about-the-future-just-dont-ask-about-politics,1,81.199
unit_3,REP_FALSE_doc2,FALSE,1,4,4,6,3,2,3,1,2,7,79.0,He served in office during a time of economic recession and slow recovery.,https://en.wikipedia.org/wiki/John_Kitzhaber,1,158.02700000000002
unit_3,LOW,LOW,1,4,4,6,3,2,3,1,2,8,0.0,Lincoln was not an F1 auto racer or a football player.,https://en.wikipedia.org/wiki/Abraham_Lincoln,2,71.268
unit_4,REP_LIE_doc6,LIE,1,3,4,7,3,2,4,1,1,1,10.0,"Since its passage in April 2006, the Massachusetts health reform law (Chapter 58) has expanded affordable insurance coverage to 355,000 people. Major milestones have been achieved, including establishment of new coverage programs, merger of small-group and nongroup insurance markets, creation of an insurance “Connector,” determination of affordability and penalty standards for an individual mandate, and launch of employer responsibility requirements",https://www.healthaffairs.org/doi/full/10.1377/hlthaff.27.4.w285,0,116.611
unit_4,DEM_TRUE_doc2,TRUE,1,3,4,7,3,2,4,1,1,2,0.0,"“The person who defines that race is going to win the race. If this is about Donald Trump and his personality, he isn’t going to win it,” Ryan said.",https://www.rollcall.com/news/congress/paul-ryan-breaks-silence-with-advice-for-democrats-on-how-to-beat-trump,3,127.685
unit_4,REP_BARELYTRUE_doc4,BARELYTRUE,1,3,4,7,3,2,4,1,1,3,0.0,"The act called for the construction 700 miles of additional fencing along the U.S.-Mexico border. It also authorized the use of more vehicle barriers, checkpoints and lighting to deter illegal immigration, and the use of advanced technology such as satellites and unmanned aerial vehicles.",https://www.politifact.com/truth-o-meter/statements/2016/aug/29/donald-trump/trump-says-they-were-going-build-wall-06-no-enviro/,3,149.71200000000002
unit_4,HIGH,HIGH,1,3,4,7,3,2,4,1,1,4,100.0,"""Yes We Can"" (slogan), a slogan used by the 2008 Barack Obama presidential campaign",https://en.wikipedia.org/wiki/Yes_We_Can,4,208.081
unit_4,DEM_FALSE_doc1,FALSE,1,3,4,7,3,2,4,1,1,5,100.0,"
The Fix
Nancy Pelosi says she doesn’t know who Jonathan Gruber is. She touted his work in 2009.
House Minority Leader Nancy Pelosi (D-Calif.) said Thursday that she didn't know who Jonathan Gruber is, but she spoke about him in 2009 in footage surfaced by CSPAN. (CSPAN)
By Aaron Blake November 13, 2014
House Minority Leader Nancy Pelosi (D-Calif.) said Thursday that, not only did Jonathan Gruber not play a significant role in drafting Obamacare, but that she doesn't even ""know who he is.""",https://www.washingtonpost.com/news/the-fix/wp/2014/11/13/nancy-pelosi-says-she-doesnt-know-who-jonathan-gruber-is-she-touted-his-work-in-2009/?noredirect=on,6,69.75
unit_4,DEM_HALFTRUE_doc3,HALFTRUE,1,3,4,7,3,2,4,1,1,6,50.0,"What we found, between 2004, when the IFC bought its share of the company, and 2012, is that rates did climb. But they only rose by about 170 percent, not the 845 percent Moore cited.",https://www.politifact.com/personalities/gwen-moore/statements/byruling/half-true/,3,133.696
unit_4,LOW,LOW,1,3,4,7,3,2,4,1,1,7,0.0,no reference of such statement whatsoever,https://www.keepinspiring.me/abraham-lincoln-quotes/,5,853.329
unit_4,REP_MOSTLYTRUE_doc5,MOSTLYTRUE,1,3,4,7,3,2,4,1,1,8,100.0,"""I'm the only one who's actually turned around a government economy,"" he said. ""And the reality is, when I became mayor of New York, the economy of New York was in very, very bad shape. Tremendous deficits, 10.5 percent unemployment, 300,000 jobs gone. We turned that around, cut unemployment by more than half, brought in 450,000 new jobs, and we cut taxes by 17 percent.",https://www.politifact.com/truth-o-meter/statements/2008/jan/28/rudy-giuliani/a-real-turnaround/,5,101.95700000000001
unit_5,DEM_MOSTLYTRUE_doc3,MOSTLYTRUE,2,3,4,6,3,2,3,2,3,1,97.0,"The pew research website states that between 2017 and 2018, 123000 more people left than moved to Puerto Rico; however, 78000 left in 2016-2017.",https://www.pewresearch.org/fact-tank/2019/07/26/puerto-rico-population-2018/,0,246.511
unit_5,LOW,LOW,2,3,4,6,3,2,3,2,3,2,0.0,"Lewis Hamilton is the person credited with the majority of this statement, not Abraham Lincoln. Formula One racers are called drivers, not pilots, and Abraham Lincoln wasn't even alive when any type of car had yet been invented.",https://en.wikipedia.org/wiki/Lewis_Hamilton,7,289.985
unit_5,REP_FALSE_doc2,FALSE,2,3,4,6,3,2,3,2,3,3,0.0,"According to Politifact, data from the two federal agencies and the state Employment Department show that both genders make more today, when their wages are adjusted for inflation, than they did when Kitzhaber was first elected in 1995",https://www.politifact.com/oregon/statements/2014/oct/30/dennis-richardson/are-oregonians-earning-less-now-when-john-kitzhabe/,3,136.328
unit_5,REP_TRUE_doc8,TRUE,2,3,4,6,3,2,3,2,3,4,95.0,"According to Politifact, ""The average annual pension benefit for new retirees in the judicial pension system is the largest. And judges contributed, prior to the pension and benefit reform law, 3 percent of their salary toward their pension,  the smallest percentage among public employees.""",https://www.politifact.com/new-jersey/statements/2011/oct/27/chris-christie/chris-christie-claims-judges-reap-better-pension-b/,3,85.885
unit_5,REP_HALFTRUE_doc10,HALFTRUE,2,3,4,6,3,2,3,2,3,5,51.0,"According to Politifact, McCain is overall correct in that the U.S. is in debt and we use a lot of oil due to our energy usage. However, the two issues are separate and not related to one another.",https://www.politifact.com/truth-o-meter/statements/2008/jun/20/john-mccain/pushing-the-envelope-to-link-debt-and-energy/,2,176.801
unit_5,HIGH,HIGH,2,3,4,6,3,2,3,2,3,6,90.0,"While the phrase, ""Yes, we can!"" may refer to many different usages, Barack Obama did use the phrase as his campaign slogan.",https://en.wikipedia.org/wiki/Yes_We_Can,2,102.198
unit_5,DEM_LIE_doc8,LIE,2,3,4,6,3,2,3,2,3,7,0.0,"According to Politifact, the tax rates went up 27%; however the tax bill increase was far less, and most homeowners say a 10% or less increase in their tax bill.",https://www.politifact.com/rhode-island/statements/2014/may/04/gina-raimondo/gina-raimondo-says-providence-taxes-rose-nearly-27/,4,217.264
unit_5,DEM_BARELYTRUE_doc9,BARELYTRUE,2,3,4,6,3,2,3,2,3,8,20.0,"According to Politifact, the data that is referenced in this claim is from 1994, and includes numbers from guns that were sold and traded hands as inheritances or given as gifts and it is unknown if this is a number that is still relevant today.",https://www.politifact.com/virginia/statements/2015/nov/02/terry-mcauliffe/mcauliffe-says-40-percent-gun-sales-escape-backgro/,4,193.072
unit_6,REP_MOSTLYTRUE_doc5,MOSTLYTRUE,2,5,6,3,2,2,4,1,3,1,92.0,Giuliani actually did a good job in NY as the Governor.,https://www.politifact.com/truth-o-meter/statements/2008/jan/28/rudy-giuliani/a-real-turnaround/,0,136.254
unit_6,REP_BARELYTRUE_doc4,BARELYTRUE,2,5,6,3,2,2,4,1,3,2,0.0,"Trump’s statement contains an element of truth but ignores critical facts that would give a different impression. We rate it Mostly False.

",https://www.politifact.com/truth-o-meter/statements/2016/aug/29/donald-trump/trump-says-they-were-going-build-wall-06-no-enviro/,2,116.645
unit_6,DEM_FALSE_doc1,FALSE,2,5,6,3,2,2,4,1,3,3,14.0,"She says she doesn't know him, but she talks about his work in 2009.",https://www.washingtonpost.com/news/the-fix/wp/2014/11/13/nancy-pelosi-says-she-doesnt-know-who-jonathan-gruber-is-she-touted-his-work-in-2009/,2,106.7
unit_6,LOW,LOW,2,5,6,3,2,2,4,1,3,4,0.0,Formula One didn't even start until 1950's.,http://en.espn.co.uk/f1/motorsport/story/3831.html,2,134.371
unit_6,HIGH,HIGH,2,5,6,3,2,2,4,1,3,5,15.0,"Obama actually said, Yes, we can not Yes, we can win.",https://en.wikipedia.org/wiki/Yes_We_Can,3,104.67399999999999
unit_6,REP_LIE_doc6,LIE,2,5,6,3,2,2,4,1,3,6,0.0,"The actual number of people without insurance has dropped by 300,000 since 2006.",https://www.politifact.com/texas/statements/2010/apr/05/rick-perry/perry-says-uninsured-number-bay-state-about-same-h/,2,157.446
unit_6,DEM_HALFTRUE_doc3,HALFTRUE,2,5,6,3,2,2,4,1,3,7,53.0,"This is a half truth, between 2004, when the IFC bought its share of the company, and 2012, is that rates did climb. But they only rose by about 170 percent, not the 845 percent Moore cited.",https://www.politifact.com/global-news/statements/2016/may/12/gwen-moore/arm-world-bank-tied-8-fold-rise-water-rates-manila/,6,125.88
unit_6,DEM_TRUE_doc2,TRUE,2,5,6,3,2,2,4,1,3,8,100.0,"At the time this statement was made, Ryan was still supporting Trump.",https://www.politifact.com/wisconsin/statements/2016/oct/11/hillary-clinton/after-donald-trumps-campaign-missteps-does-paul-ry/,3,92.20299999999999
unit_7,DEM_MOSTLYTRUE_doc3,MOSTLYTRUE,2,3,6,7,3,2,3,1,3,1,79.0,people are leaving after the hurricane to find jobs and better quality of life,https://www.pewresearch.org/fact-tank/2019/07/26/puerto-rico-population-2018/,0,100.569
unit_7,REP_TRUE_doc8,TRUE,2,3,6,7,3,2,3,1,3,2,18.0,US judges struggle for competitive raises and benefits ,https://www.ncsc.org/~/media/Files/PDF/Education%20and%20Careers/CEDP%20Papers/2016/Comparative%20Analysis%20of%20Judicial%20Compensation%20in%20the%20US%20and%20Canada_Facts%20Figures%20and%20Comparisons.ashx,3,185.266
unit_7,DEM_BARELYTRUE_doc9,BARELYTRUE,2,3,6,7,3,2,3,1,3,3,85.0,Giffords Law Center cites an estimation of 40% of gun sales coming from unlicensed sellers.,https://lawcenter.giffords.org/gun-traffickingprivate-sales-statistics/,4,217.733
unit_7,LOW,LOW,2,3,6,7,3,2,3,1,3,4,0.0,Lincoln was never a Formula One pilot,http://www.abrahamlincolnonline.org/lincoln/education/polbrief.htm.bak,2,84.14200000000001
unit_7,REP_HALFTRUE_doc10,HALFTRUE,2,3,6,7,3,2,3,1,3,5,99.0,McCain is quoted as saying this,https://www.politifact.com/truth-o-meter/article/2008/jun/20/borrowing-china-buy-oil/,2,124.899
unit_7,REP_FALSE_doc2,FALSE,2,3,6,7,3,2,3,1,3,6,15.0,These demographics are making more according to charts ,https://fas.org/sgp/crs/misc/R45090.pdf,3,129.05700000000002
unit_7,HIGH,HIGH,2,3,6,7,3,2,3,1,3,7,100.0,Obama is seen saying these words,https://www.youtube.com/watch?v=Fe751kMBwms,1,40.118
unit_7,DEM_LIE_doc8,LIE,2,3,6,7,3,2,3,1,3,8,79.0,Providence property taxes have been on the rise,https://www.bostonglobe.com/metro/2019/04/12/providence-property-taxes-expected-rise-home-valuations-soar/n3X0oQJgkKsGKJAFcPijiK/story.html,1,65.8
unit_8,REP_BARELYTRUE_doc4,BARELYTRUE,2,3,4,4,2,2,5,1,2,1,96.0,"In an interview aired Aug. 23, Fox News host Sean Hannity asked the Republican presidential nominee how long it would take to build the wall, from start to finish.",https://www.politifact.com/truth-o-meter/statements/2016/aug/29/donald-trump/trump-says-they-were-going-build-wall-06-no-enviro/,0,155.885
unit_8,HIGH,HIGH,2,3,4,4,2,2,5,1,2,2,100.0,"It was his solgan and pushed us all to believe he could, and did get elected",https://en.wikipedia.org/wiki/Barack_Obama_2008_presidential_campaign#Slogan,4,70.443
unit_8,LOW,LOW,2,3,4,4,2,2,5,1,2,3,2.0,He was athletic but did wrestling not football,https://www.si.com/extra-mustard/2013/02/12/abraham-lincoln-was-a-skilled-wrestler-and-world-class-trash-talker,1,110.586
unit_8,DEM_HALFTRUE_doc3,HALFTRUE,2,3,4,4,2,2,5,1,2,4,100.0,This was proven a fact by a reach data base,https://www.politifact.com/personalities/gwen-moore/statements/by/,3,141.708
unit_8,REP_MOSTLYTRUE_doc5,MOSTLYTRUE,2,3,4,4,2,2,5,1,2,5,26.0,DOnt believe it was said by him but could have been mentioned by other,https://www.vox.com/2019/8/27/20833259/walsh-weld-sanford-trump-primary-gop,4,51.605
unit_8,REP_LIE_doc6,LIE,2,3,4,4,2,2,5,1,2,6,71.0,This is a thing that happen and iit is based in truth from facts on the city,https://en.wikipedia.org/wiki/Massachusetts_health_care_reform,1,92.29799999999999
unit_8,DEM_FALSE_doc1,FALSE,2,3,4,4,2,2,5,1,2,7,100.0,She was caught saying this on record,https://www.politifact.com/truth-o-meter/statements/2014/nov/13/nancy-pelosi/nancy-pelosi-says-she-doesnt-know-who-jonathan-gru/,3,25.031999999999996
unit_8,DEM_TRUE_doc2,TRUE,2,3,4,4,2,2,5,1,2,8,40.0,"I blieve it was said, but did not come from Clinton ",https://twitter.com/realdonaldtrump/status/738478522813972480?lang=en,1,77.546
unit_9,REP_HALFTRUE_doc10,HALFTRUE,2,4,2,5,3,2,3,2,2,1,60.0,"I always thought John McCain was one of the more honorable politicians, so I am more likely than not to believe him.",https://www.bloomberg.com/news/articles/2016-03-31/mccain-linked-nonprofit-received-1-million-from-saudi-arabia,0,190.40400000000002
unit_9,DEM_BARELYTRUE_doc9,BARELYTRUE,2,4,2,5,3,2,3,2,2,2,100.0,"I fully believe that this statistic is correct, even if the study was done more than 20 years ago.",https://www.politifact.com/virginia/statements/2015/nov/02/terry-mcauliffe/mcauliffe-says-40-percent-gun-sales-escape-backgro/,1,157.22
unit_9,REP_TRUE_doc8,TRUE,2,4,2,5,3,2,3,2,2,3,100.0,It was found that retired judges did in fact collect more benefits.,https://www.politifact.com/new-jersey/statements/2011/oct/27/chris-christie/chris-christie-claims-judges-reap-better-pension-b/,2,163.532
unit_9,REP_FALSE_doc2,FALSE,2,4,2,5,3,2,3,2,2,4,0.0,It was found that Richardson's claim didn't hold water.,https://www.politifact.com/oregon/statements/2014/oct/30/dennis-richardson/are-oregonians-earning-less-now-when-john-kitzhabe/,5,163.10399999999998
unit_9,LOW,LOW,2,4,2,5,3,2,3,2,2,5,0.0,Airplanes weren't even invented when Lincoln was president.,https://airandspace.si.edu/exhibitions/wright-brothers/online/fly/1903/,3,183.37400000000002
unit_9,DEM_LIE_doc8,LIE,2,4,2,5,3,2,3,2,2,6,0.0,Sounds like she flat out lied,https://www.politifact.com/rhode-island/statements/2014/may/04/gina-raimondo/gina-raimondo-says-providence-taxes-rose-nearly-27/,4,124.495
unit_9,HIGH,HIGH,2,4,2,5,3,2,3,2,2,7,100.0,It's a direct quote from a speech,https://www.youtube.com/watch?v=Fe751kMBwms,1,175.845
unit_9,DEM_MOSTLYTRUE_doc3,MOSTLYTRUE,2,4,2,5,3,2,3,2,2,8,63.0,"While his estimation wasn't exact, there has been an increase of people leaving Puerto Rico",https://www.politifact.com/global-news/statements/2016/may/17/jack-lew/treasury-secretary-lew-says-about-100000-people-le/,1,122.43700000000001
unit_10,DEM_TRUE_doc2,TRUE,1,4,4,6,4,2,3,1,1,1,,None,None,0,
unit_10,REP_LIE_doc6,LIE,1,4,4,6,4,2,3,1,1,2,0.0,A false statement regarding Hillary Clinton,https://www.rollcall.com/news/congress/paul-ryan-breaks-silence-with-advice-for-democrats-on-how-to-beat-trump,3,178.722
unit_10,REP_BARELYTRUE_doc4,BARELYTRUE,1,4,4,6,4,2,3,1,1,3,100.0,A true statement of Rick Perry regarding with Uninsured people in Massachusetts,https://www.politifact.com/texas/statements/2010/apr/05/rick-perry/perry-says-uninsured-number-bay-state-about-same-h/,2,120.432
unit_10,REP_MOSTLYTRUE_doc5,MOSTLYTRUE,1,4,4,6,4,2,3,1,1,4,100.0,A true statement of Trump regarding the wall,https://www.politifact.com/truth-o-meter/statements/2016/aug/29/donald-trump/trump-says-they-were-going-build-wall-06-no-enviro/,3,70.479
unit_10,LOW,LOW,1,4,4,6,4,2,3,1,1,5,100.0,A true statement of Rudy Giuliani,https://www.politifact.com/personalities/rudy-giuliani/statements/byruling/mostly-true/,3,94.39200000000001
unit_11,DEM_BARELYTRUE_doc9,BARELYTRUE,1,2,2,2,3,1,1,1,3,1,79.0,He has an idea of what to do but implementation is the problem,https://www.cnn.com/2017/06/14/politics/terry-mcauliffe-alexandria-shooting/index.html,0,150.826
unit_11,DEM_MOSTLYTRUE_doc3,MOSTLYTRUE,1,2,2,2,3,1,1,1,3,2,80.0,Based on cost research  ,https://thehill.com/policy/finance/284971-lew-senate-must-pass-puerto-rico-bill-now,0,116.09200000000001
unit_11,LOW,LOW,1,2,2,2,3,1,1,1,3,3,1.0,This is absolutely not true,http://www.abrahamlincolnsclassroom.org/abraham-lincoln-in-depth/abraham-lincolns-values-and-philosophy/,0,99.348
unit_11,REP_FALSE_doc2,FALSE,1,2,2,2,3,1,1,1,3,4,98.0,He is correct,https://www.politifact.com/personalities/dennis-richardson/,0,83.73200000000001
unit_11,REP_HALFTRUE_doc10,HALFTRUE,1,2,2,2,3,1,1,1,3,5,80.0,It wont be said but it has some truths to it,https://www.bloomberg.com/news/articles/2016-03-31/mccain-linked-nonprofit-received-1-million-from-saudi-arabia,0,131.781
unit_11,HIGH,HIGH,1,2,2,2,3,1,1,1,3,6,100.0,He has that very slogan,https://en.wikipedia.org/wiki/Yes_We_Can,0,92.07700000000001
unit_11,DEM_LIE_doc8,LIE,1,2,2,2,3,1,1,1,3,7,73.0,She has some truth to her statements made,http://oceanstatecurrent.com/analysis/raimondos-outrageous-statewide-property-tax-actually-an-attack-on-property-rights/,0,71.27600000000001
unit_11,REP_TRUE_doc8,TRUE,1,2,2,2,3,1,1,1,3,8,63.0,This post makes it almost real but the truth is not absolute,https://www.nytimes.com/2015/02/03/nyregion/in-christies-career-a-fondness-forluxe-benefits-when-others-pay-the-bills.html,0,104.741
unit_12,HIGH,HIGH,1,4,3,4,2,2,5,1,2,1,100.0,Barack Obama said this.,https://en.wikipedia.org/wiki/Barack_Obama_2008_presidential_campaign#Slogan,0,48.217
unit_12,REP_LIE_doc6,LIE,1,4,3,4,2,2,5,1,2,2,0.0,"408,000 of the 600,000 uninsured had become insured when the statement was made.",https://www.politifact.com/texas/statements/2010/apr/05/rick-perry/perry-says-uninsured-number-bay-state-about-same-h/,1,94.21
unit_12,DEM_TRUE_doc2,TRUE,1,4,3,4,2,2,5,1,2,3,100.0,Ryan appeared with Trump on the campaign trail.,https://www.politifact.com/wisconsin/statements/2016/oct/11/hillary-clinton/after-donald-trumps-campaign-missteps-does-paul-ry/,5,74.938
unit_12,DEM_FALSE_doc1,FALSE,1,4,3,4,2,2,5,1,2,4,0.0,There is a video where Pelosi mentions Gruber when talking about the differences in health care bills.,https://www.politifact.com/truth-o-meter/statements/2014/nov/13/nancy-pelosi/nancy-pelosi-says-she-doesnt-know-who-jonathan-gru/,4,109.064
unit_12,LOW,LOW,1,4,3,4,2,2,5,1,2,5,0.0,Formula One and football didn't exist in the time of Lincoln.,"https://en.wikiquote.org/wiki/Abraham_Lincoln - but honestly I don't need a website, this is common sense",3,153.911
unit_12,REP_BARELYTRUE_doc4,BARELYTRUE,1,4,3,4,2,2,5,1,2,6,10.0,"There is a small measure of truth about the statement, but it can almost be completely proven false.",https://www.politifact.com/truth-o-meter/statements/2016/aug/29/donald-trump/trump-says-they-were-going-build-wall-06-no-enviro/,2,105.932
