unit_id,tries_amount,questionnaire_amount,dimensions_amount,document_amount,current_try,q_0_age_question,q_0_age_answer,q_0_age_value,q_0_school_question,q_0_school_answer,q_0_school_value,q_0_taxes_question,q_0_taxes_answer,q_0_taxes_value,q_0_political_views_question,q_0_political_views_answer,q_0_political_views_value,q_0_consideration_question,q_0_consideration_answer,q_0_consideration_value,q_0_southern_border_question,q_0_southern_border_answer,q_0_southern_border_value,q_0_environment_question,q_0_environment_answer,q_0_environment_value,q_0_time_elapsed,q_0_accesses,q_1_farmers_question,q_1_farmers_answer,q_1_farmers_value,q_1_time_elapsed,q_1_accesses,q_2_marks_question,q_2_marks_answer,q_2_marks_value,q_2_time_elapsed,q_2_accesses,q_3_athletics_question,q_3_athletics_answer,q_3_athletics_value,q_3_time_elapsed,q_3_accesses,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_label,doc_truthfulness_justification,doc_truthfulness_url,doc_accesses,doc_time_elapsed
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,3,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusâ,Bloggers,2020-26-02,Internet Posts,0,pants-on-fire,2,mostly-false,"There's always some possibility of passing coronavirus through manufactured goods. However, there's no reason to believe these products pose any particular risk.",https://leadstories.com/hoax-alert/2020/02/fact-check-hair-weaves-and-lace-front-wigs-made-in-china-not-likely-to-contain-coronavirus.html,1.0,88.64
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,4,false_doc7,Says COVID19 came to the United States in 2019,Bloggers,2020-20-03,Article,1,false,3,half-true,"Ultimately it's not known exactly when the US had its first case. We have cases as early as January 2020, but it's possible there were cases in late 2019.",https://www.smithsonianmag.com/smart-news/wuhan-coronavirus-180974027/,1.0,101.24
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,5,mostly-false_doc10,Says for otherwise healthy peopleexperiencing mild to moderate respiratory symptoms with or without a COVID19 diagnosisonly high temperatures kill a virus so let your fever run highâ but not over 103 or 104 degrees,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,3,half-true,"It can be a good thing to leave a lower grade fever alone. However, 103 starts getting into dangerous territory.",https://www.mayoclinic.org/diseases-conditions/fever/in-depth/fever/art-20050997,1.0,110.63
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,6,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,5,true,"This is less a statement than a slogan. It was the Obama 2008 camapign slogan, and it's neither true nor false.",https://en.wikipedia.org/wiki/Yes_We_Can,1.0,52.65
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,7,mostly-true_doc10,Says for the coronavirusthe death rate in Texas per capita of 29 million people were one of the lowest in the country,Dan Patrick,2020-31-03,Briefing,4,mostly-true,3,half-true,"The death rate in Texas is indeed lower than average for the entire country. However, whether it's one of the lowest in the country is open to interpretation.",https://dshs.texas.gov/coronavirus/AdditionalData.aspx,1.0,52.64
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,0,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,4,mostly-true,"Obama's administration did indeed accomplish many of the changes he promised. The unfortunate unwillingness of the Republican congress to make many of them statutory, however, made it possible for Trump to reverse much of the progress that Obama brought.",https://www.theguardian.com/us-news/shortcuts/2017/jan/11/barack-obama-speech-yes-we-did-donald-trump,1.0,339.64
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,1,mostly-true_doc10,Says for the coronavirusthe death rate in Texas per capita of 29 million people were one of the lowest in the country,Dan Patrick,2020-31-03,Briefing,4,mostly-true,4,mostly-true,"At the time the statement was made, it was mostly true, but not borne out by subsequent trends.",https://www.statesman.com/news/20200403/fact-check-does-texas-have-one-of-lowest-coronavirus-death-rates,1.0,125.04
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,2,mostly-false_doc10,Says for otherwise healthy peopleexperiencing mild to moderate respiratory symptoms with or without a COVID19 diagnosisonly high temperatures kill a virus so let your fever run highâ but not over 103 or 104 degrees,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,2,mostly-false,"There isn't much evidence to show that running a fever will reduce viral infection severity. If you feel uncomfortable, you should feel free to treat the fever symptoms.",https://www.consumerreports.org/medical-symptoms/fever-and-covid-19-what-to-know/,1.0,305.07
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,3,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusâ,Bloggers,2020-26-02,Internet Posts,0,pants-on-fire,1,false,The post is misleading because there are no known cases of coronavirus spreading from products or mailers originating from China.,https://leadstories.com/hoax-alert/2020/02/fact-check-hair-weaves-and-lace-front-wigs-made-in-china-not-likely-to-contain-coronavirus.html,1.0,162.47
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,4,false_doc7,Says COVID19 came to the United States in 2019,Bloggers,2020-20-03,Article,1,false,1,false,"In sum, the likelihood that many of the severe upper respiratory infections that occurred in the world in November and December 2019 were actually COVID-19 is astronomically low.",https://www.snopes.com/news/2020/04/03/already-had-covid-19/,1.0,150.84
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,5,half-true_doc8,45 nations had already movedâ to enforce travel restrictions with Chinabefore the president moved,Joe Biden,2020-05-04,"ABC ""This Week"" interview",3,half-true,3,half-true,Bidenâs statement that Trumpâs travel restriction was slower than 45 other countries is partially accurate but leaves out important details or takes things out of context. We rate it Half True.,https://www.statesman.com/news/20200413/fact-check-was-trump-slow-to-halt-travel-from-china,1.0,151.28
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,6,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,0,pants-on-fire,"Not only does consuming or injecting disinfectant risk poisoning and death, it's not even likely to be effective.",https://www.bbc.com/news/world-us-canada-52399464,1.0,464.61
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,7,true_doc7,Whole of Italy goes into quarantine,Blog Post,2020-10-03,Bloggers,5,true,5,true,"Prime Minister Giuseppe Conte on Monday declared the entire country a ""red zone,"" meaning people should stay home except for work and emergencies.",https://www.npr.org/sections/goatsandsoda/2020/03/09/813791575/italy-expands-quarantine-measures-nationwide-to-stem-spread-of-coronavirus,1.0,59.8
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,0,mostly-false_doc10,Says for otherwise healthy peopleexperiencing mild to moderate respiratory symptoms with or without a COVID19 diagnosisonly high temperatures kill a virus so let your fever run highâ but not over 103 or 104 degrees,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,3,half-true,"Fever medicine (such as Tylenol or Motrin) should control temperature. Persistent temperature elevation of 103-104 degrees is a danger sign. If nausea and/or diarrhea are present: Eat only clear liquids, soups, or juices as tolerated. Remember fluids are important to prevent dehydration.",https://jcu.edu/covid-19-treatment-and-care-guide,1.0,90.21
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,1,true_doc7,Whole of Italy goes into quarantine,Blog Post,2020-10-03,Bloggers,5,true,2,mostly-false,"On 9 March 2020, the government of Italy under Prime Minister Giuseppe Conte imposed a national quarantine, restricting the movement of the population except for necessity, work, and health circumstances, in response to the growing pandemic of COVID-19 in the country. Additional lockdown restrictions mandated the temporary closure of non-essential shops and businesses.",https://en.wikipedia.org/wiki/2020_Italy_coronavirus_lockdown,1.0,80.55
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,2,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,3,half-true,"Trump Did Actually Suggest That Injecting Bleach Could Be a Cure for COVID-19 Oh for fuckâs sake, Sullum. Look up the term âStrawman Argumentâ you fucking ass.",https://reason.com/2020/04/24/its-not-fake-news-trump-did-actually-suggest-that-injecting-bleach-could-be-a-cure-for-covid-19/,1.0,47.12
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,3,mostly-true_doc10,Says for the coronavirusthe death rate in Texas per capita of 29 million people were one of the lowest in the country,Dan Patrick,2020-31-03,Briefing,4,mostly-true,2,mostly-false,"If you look at the death rate in Texas, per capita of 29 million people, we're one of the lowest in the country,â he said. âBut we need to continue that for the rest of April",https://www.statesman.com/news/20200403/fact-check-does-texas-have-one-of-lowest-coronavirus-death-rates,1.0,43.26
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,4,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,4,mostly-true,"Barack Obama speaks in Nashua, New Hampshire on the night of the primary. Skip navigation Sign in. ... Barack Obama: ""Yes We Can"" - Duration: 1:28. BarackObamadotcom 698,209 views.",https://www.youtube.com/watch?v=Fe751kMBwms,1.0,58.84
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,5,half-true_doc8,45 nations had already movedâ to enforce travel restrictions with Chinabefore the president moved,Joe Biden,2020-05-04,"ABC ""This Week"" interview",3,half-true,3,half-true,"Biden claimed that ""45 nations had already moved"" to enforce travel restrictions with China ""before the president moved."" The extent of travel restrictions vary â from the suspension of visa",https://www.statesman.com/news/20200413/fact-check-was-trump-slow-to-halt-travel-from-china,1.0,31.9
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,6,false_doc7,Says COVID19 came to the United States in 2019,Bloggers,2020-20-03,Article,1,false,3,half-true,"WHO guidance to health workers, dated June 29, says that SARS-CoV-2, the virus that causes COVID-19, is primarily transmitted between people through respiratory droplets and on surfaces.",https://www.reuters.com/article/us-health-coronavirus-who-airborne-idUSKBN24725J,1.0,32.34
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,7,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusâ,Bloggers,2020-26-02,Internet Posts,0,pants-on-fire,3,half-true,"Word on the street is that hair weave and lace fronts manufactured in China may contain the coronavirus. The Centers for Disease Control and Prevention (CDC) is closely monitoring an outbreak of respiratory illness caused by a novel (new) coronavirus first identified in Wuhan, Hubei Province, China.",https://leadstories.com/hoax-alert/2020/02/fact-check-hair-weaves-and-lace-front-wigs-made-in-china-not-likely-to-contain-coronavirus.html,1.0,20.27
unit_39,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,21.42,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,34.46,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,17.26,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.53,1,0,mostly-false_doc10,Says for otherwise healthy peopleexperiencing mild to moderate respiratory symptoms with or without a COVID19 diagnosisonly high temperatures kill a virus so let your fever run highâ but not over 103 or 104 degrees,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,2,mostly-false,"Take care of yourself. Get rest and stay hydrated. Take over-the-counter medicines, such as acetaminophen, to help you feel better",https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/steps-when-sick.html,1.0,174.61
unit_39,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,21.42,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,34.46,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,17.26,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.53,1,1,false_doc7,Says COVID19 came to the United States in 2019,Bloggers,2020-20-03,Article,1,false,2,mostly-false,"As of January 30, 2020, a total of 9976 cases had been reported in at least 21 countries,7 including the first confirmed case of 2019-nCoV infection in the United States, reported on January 20, 2020.",https://www.nejm.org/doi/full/10.1056/NEJMoa2001191,1.0,87.53
