unit_id,tries_amount,questionnaire_amount,dimensions_amount,document_amount,current_try,q_0_age_question,q_0_age_answer,q_0_age_value,q_0_school_question,q_0_school_answer,q_0_school_value,q_0_taxes_question,q_0_taxes_answer,q_0_taxes_value,q_0_political_views_question,q_0_political_views_answer,q_0_political_views_value,q_0_consideration_question,q_0_consideration_answer,q_0_consideration_value,q_0_southern_border_question,q_0_southern_border_answer,q_0_southern_border_value,q_0_environment_question,q_0_environment_answer,q_0_environment_value,q_0_time_elapsed,q_0_accesses,q_1_farmers_question,q_1_farmers_answer,q_1_farmers_value,q_1_time_elapsed,q_1_accesses,q_2_marks_question,q_2_marks_answer,q_2_marks_value,q_2_time_elapsed,q_2_accesses,q_3_athletics_question,q_3_athletics_answer,q_3_athletics_value,q_3_time_elapsed,q_3_accesses,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_label,doc_truthfulness_justification,doc_truthfulness_url,doc_accesses,doc_time_elapsed
unit_16,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,22.17,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,38.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,24.77,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.77,1,1,true_doc8,Says longstanding Food and Drug Administration regulationscreated barriers to the private industry creating a test quicklyâ for the coronavirus,Dan Crenshaw,2020-13-03,Tweet,5,true,3,half-true,"After the FDA announced changes to its policies, Labcorps and Quest Diagnostics both announced plans to start testing for the new coronavirus, crediting changes in federal policy with their ability to do so.âWe applaud the FDA for providing the flexibility for innovative, quality lab developed tests to be brought to patients and providers quickly to advance effective response to the coronavirus outbreak,â said Steve Rusckowski, chairman and chief executive officer of Quest Diagnostics, in a statement.",https://www.statesman.com/news/20200320/fact-check-did-fda-regulations-slow-testing-for-coronavirus,1.0,115.67
unit_16,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,22.17,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,38.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,24.77,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.77,1,2,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,3,half-true,"I don't think it can be true or false because it is just a political slogan and can't be proven. Different people would have different definitions of ""yes we can.""",https://en.wikipedia.org/wiki/Yes_We_Can,1.0,70.65
unit_16,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,22.17,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,38.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,24.77,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.77,1,3,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,2,mostly-false,"Injecting bleach cannot cure Covid-19 but on the other hand Trump didn't say to do that. ""Did the president recommend that Americans inject themselves with bleach as a COVID-19 cure or prophylactic? Strictly speaking, no. As McEnany emphasized, he said ""you're going to have to use medical doctors"" for that sort of thing. But he did idly speculate that, since disinfectants kill the COVID-19 virus on surfaces, it was worth investigating whether they might work as a treatment, and he specifically mentioned ""injection,"" which was not only scientifically naive but reckless given the prevalence of quack remedies and wacky ideas about how to ward off the disease.",https://reason.com/2020/04/24/its-not-fake-news-trump-did-actually-suggest-that-injecting-bleach-could-be-a-cure-for-covid-19/,1.0,115.27
unit_16,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,22.17,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,38.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,24.77,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.77,1,4,half-true_doc5,Harvard scientists say the coronavirus isspreading so fast that it will infect 70 of humanity this yearâ,Facebook Post,2020-10-03,Viral Image,3,half-true,3,half-true,"He said 40 to 70 percent but this has not been proven true or false.""Harvard University epidemiologist Marc Lipsitch is predicting the coronavirus ""will ultimately not be containable"" and, within a year, will infect somewhere between 40 and 70 percent of humanity, The Atlantic reports. But don't be too alarmed. Many of those people, Lipsitch clarifies, won't have severe illnesses or even show symptoms at all, which is already the case for many people who have tested positive for the virus.""",https://news.yahoo.com/harvard-scientist-predicts-coronavirus-infect-195800282.html,1.0,92.35
unit_16,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,22.17,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,38.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,24.77,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.77,1,5,false_doc10,Says video showsthe Chinese are destroying the 5G poles as they are aware that it is the thing triggering the corona symptomsâ,Facebook Post,2020-02-04,Viral Image,1,false,1,false,"A video circulating on social media allegedly shows people in China destroying â5G polesâ during the coronavirus outbreak, claiming that it is 5G technology that is making people sick. The video has been shared on Facebook and Instagram. ( here , here )One post reads: âThe Chinese are destroying the 5G poles as they are aware that it is the thing triggering the Corona symptoms. But international news not showing thisâ.This video has been taken out of context. The footage, originally distributed by local news outlet The Stand News, actually shows protesters tearing down 'smart' lampposts in Hong Kong in August 2019 because of fears they could be used to collect peopleâs personal data. The original video can be seen here .",https://www.reuters.com/article/uk-factcheck-coronavirus-china-5-pole-idUSKBN21O1VE,1.0,49.33
unit_16,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,22.17,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,38.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,24.77,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.77,1,6,mostly-false_doc5,President Trump COVID19 coronavirus US cases 1329 US deaths 38 panic level mass hysteria President Obama H1N1 virus US cases 608 million US deaths 12469 panic level totally chill Do you all see how the media can manipulate your life,Viral Image,2020-13-03,Viral Image,2,mostly-false,3,half-true,This was a viral image and statement that went around but it is impossible to prove true or false,http://markmaynard.com/2020/03/what-happened-with-the-coronavirus-test-kits-and-how-many-will-die-as-a-result/,1.0,189.26
unit_16,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,Agree,0.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,22.17,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,38.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,24.77,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,11.77,1,7,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0,pants-on-fire,1,false,"State-run liquor stores did close in Pennsylvania as government officials scrambled to halt the spread of the coronavirus, but all the other claims made in this post are false.Most important, any suggestion that the coronavirus isnât real or that itâs part of a government conspiracy is a ridiculous claim.""The deadly virus is killing Americans right now, and abiding by unprecedented orders to stay home is the best way to halt its spread. We rate the postâs claim about the government being âup to somethingâ Pants on Fire.""",https://www.inquirer.com/politics/coronavirus-facebook-hoax-pennsylvania-true-false-20200406.html,1.0,80.88
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,0,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,4,mostly-true,"Obama's administration did indeed accomplish many of the changes he promised. The unfortunate unwillingness of the Republican congress to make many of them statutory, however, made it possible for Trump to reverse much of the progress that Obama brought.",https://www.theguardian.com/us-news/shortcuts/2017/jan/11/barack-obama-speech-yes-we-did-donald-trump,1.0,339.64
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,1,mostly-true_doc10,Says for the coronavirusthe death rate in Texas per capita of 29 million people were one of the lowest in the country,Dan Patrick,2020-31-03,Briefing,4,mostly-true,4,mostly-true,"At the time the statement was made, it was mostly true, but not borne out by subsequent trends.",https://www.statesman.com/news/20200403/fact-check-does-texas-have-one-of-lowest-coronavirus-death-rates,1.0,125.04
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,2,mostly-false_doc10,Says for otherwise healthy peopleexperiencing mild to moderate respiratory symptoms with or without a COVID19 diagnosisonly high temperatures kill a virus so let your fever run highâ but not over 103 or 104 degrees,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,2,mostly-false,"There isn't much evidence to show that running a fever will reduce viral infection severity. If you feel uncomfortable, you should feel free to treat the fever symptoms.",https://www.consumerreports.org/medical-symptoms/fever-and-covid-19-what-to-know/,1.0,305.07
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,3,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusâ,Bloggers,2020-26-02,Internet Posts,0,pants-on-fire,1,false,The post is misleading because there are no known cases of coronavirus spreading from products or mailers originating from China.,https://leadstories.com/hoax-alert/2020/02/fact-check-hair-weaves-and-lace-front-wigs-made-in-china-not-likely-to-contain-coronavirus.html,1.0,162.47
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,4,false_doc7,Says COVID19 came to the United States in 2019,Bloggers,2020-20-03,Article,1,false,1,false,"In sum, the likelihood that many of the severe upper respiratory infections that occurred in the world in November and December 2019 were actually COVID-19 is astronomically low.",https://www.snopes.com/news/2020/04/03/already-had-covid-19/,1.0,150.84
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,5,half-true_doc8,45 nations had already movedâ to enforce travel restrictions with Chinabefore the president moved,Joe Biden,2020-05-04,"ABC ""This Week"" interview",3,half-true,3,half-true,Bidenâs statement that Trumpâs travel restriction was slower than 45 other countries is partially accurate but leaves out important details or takes things out of context. We rate it Half True.,https://www.statesman.com/news/20200413/fact-check-was-trump-slow-to-halt-travel-from-china,1.0,151.28
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,6,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,0,pants-on-fire,"Not only does consuming or injecting disinfectant risk poisoning and death, it's not even likely to be effective.",https://www.bbc.com/news/world-us-canada-52399464,1.0,464.61
unit_36,10,4,1,8,1,What is your age range?,50-80,4.0,What is the highest level of school you have completed or the highest degree you have received?,"Some postgraduate or professional schooling, no postgraduate degree",4.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,15.13,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,26.96,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,8.54,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.21,1,7,true_doc7,Whole of Italy goes into quarantine,Blog Post,2020-10-03,Bloggers,5,true,5,true,"Prime Minister Giuseppe Conte on Monday declared the entire country a ""red zone,"" meaning people should stay home except for work and emergencies.",https://www.npr.org/sections/goatsandsoda/2020/03/09/813791575/italy-expands-quarantine-measures-nationwide-to-stem-spread-of-coronavirus,1.0,59.8
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,0,mostly-false_doc10,Says for otherwise healthy peopleexperiencing mild to moderate respiratory symptoms with or without a COVID19 diagnosisonly high temperatures kill a virus so let your fever run highâ but not over 103 or 104 degrees,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,3,half-true,"Fever medicine (such as Tylenol or Motrin) should control temperature. Persistent temperature elevation of 103-104 degrees is a danger sign. If nausea and/or diarrhea are present: Eat only clear liquids, soups, or juices as tolerated. Remember fluids are important to prevent dehydration.",https://jcu.edu/covid-19-treatment-and-care-guide,1.0,90.21
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,1,true_doc7,Whole of Italy goes into quarantine,Blog Post,2020-10-03,Bloggers,5,true,2,mostly-false,"On 9 March 2020, the government of Italy under Prime Minister Giuseppe Conte imposed a national quarantine, restricting the movement of the population except for necessity, work, and health circumstances, in response to the growing pandemic of COVID-19 in the country. Additional lockdown restrictions mandated the temporary closure of non-essential shops and businesses.",https://en.wikipedia.org/wiki/2020_Italy_coronavirus_lockdown,1.0,80.55
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,2,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,3,half-true,"Trump Did Actually Suggest That Injecting Bleach Could Be a Cure for COVID-19 Oh for fuckâs sake, Sullum. Look up the term âStrawman Argumentâ you fucking ass.",https://reason.com/2020/04/24/its-not-fake-news-trump-did-actually-suggest-that-injecting-bleach-could-be-a-cure-for-covid-19/,1.0,47.12
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,3,mostly-true_doc10,Says for the coronavirusthe death rate in Texas per capita of 29 million people were one of the lowest in the country,Dan Patrick,2020-31-03,Briefing,4,mostly-true,2,mostly-false,"If you look at the death rate in Texas, per capita of 29 million people, we're one of the lowest in the country,â he said. âBut we need to continue that for the rest of April",https://www.statesman.com/news/20200403/fact-check-does-texas-have-one-of-lowest-coronavirus-death-rates,1.0,43.26
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,4,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,4,mostly-true,"Barack Obama speaks in Nashua, New Hampshire on the night of the primary. Skip navigation Sign in. ... Barack Obama: ""Yes We Can"" - Duration: 1:28. BarackObamadotcom 698,209 views.",https://www.youtube.com/watch?v=Fe751kMBwms,1.0,58.84
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,5,half-true_doc8,45 nations had already movedâ to enforce travel restrictions with Chinabefore the president moved,Joe Biden,2020-05-04,"ABC ""This Week"" interview",3,half-true,3,half-true,"Biden claimed that ""45 nations had already moved"" to enforce travel restrictions with China ""before the president moved."" The extent of travel restrictions vary â from the suspension of visa",https://www.statesman.com/news/20200413/fact-check-was-trump-slow-to-halt-travel-from-china,1.0,31.9
unit_37,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Moderate,2.0,"In politics today, do you consider yourself a",Republican,0.0,Should the U.S. build a wall along the southern border?,No opinion either way,2.0,Should the government increase environmental regulations to prevent climate change?,No opinion either way,2.0,20.33,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,12.13,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10.0,18.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,63.0,1,6,false_doc7,Says COVID19 came to the United States in 2019,Bloggers,2020-20-03,Article,1,false,3,half-true,"WHO guidance to health workers, dated June 29, says that SARS-CoV-2, the virus that causes COVID-19, is primarily transmitted between people through respiratory droplets and on surfaces.",https://www.reuters.com/article/us-health-coronavirus-who-airborne-idUSKBN24725J,1.0,32.34
