unit_id,tries_amount,questionnaire_amount,dimensions_amount,document_amount,current_try,q_0_age_question,q_0_age_answer,q_0_age_value,q_0_school_question,q_0_school_answer,q_0_school_value,q_0_taxes_question,q_0_taxes_answer,q_0_taxes_value,q_0_political_views_question,q_0_political_views_answer,q_0_political_views_value,q_0_consideration_question,q_0_consideration_answer,q_0_consideration_value,q_0_southern_border_question,q_0_southern_border_answer,q_0_southern_border_value,q_0_environment_question,q_0_environment_answer,q_0_environment_value,q_0_time_elapsed,q_0_accesses,q_1_farmers_question,q_1_farmers_answer,q_1_farmers_value,q_1_time_elapsed,q_1_accesses,q_2_marks_question,q_2_marks_answer,q_2_marks_value,q_2_time_elapsed,q_2_accesses,q_3_athletics_question,q_3_athletics_answer,q_3_athletics_value,q_3_time_elapsed,q_3_accesses,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_label,doc_truthfulness_justification,doc_truthfulness_url,doc_accesses,doc_time_elapsed
unit_28,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),1.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,28.31,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,18.88,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,29.57,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,37.37,1,1,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2020-02-04,Facebook Post,5,true,4,mostly-true,"It is true that the subway is crowded, but the people on the subway are required to go to work despite the stay at home order. They are essential workers.",https://www.dailymail.co.uk/news/article-8183545/Shocking-picture-shows-New-York-train-packed-mask-wearing-passengers-despite-lockdown.html,1.0,226.02
unit_28,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),1.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,28.31,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,18.88,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,29.57,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,37.37,1,2,pants-on-fire_doc2,We inherited a broken testâ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0,pants-on-fire,1,false,"While the test isn't perfect, it wasn't ""inherited."" The virus and the test is new. The article says that, too: ""There could be no test for the virus that causes COVID-19 until the virus emerged.""",https://www.wral.com/coronavirus/fact-check-did-trump-inherit-a-broken-covid-19-test/19054099/,1.0,313.16
unit_28,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),1.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,28.31,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,18.88,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,29.57,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,37.37,1,3,mostly-false_doc9,Says a5G LAW PASSED while everyone was distractedâ with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,0,pants-on-fire,"TIME says that ""health concerns circulating online about 5G networks have no basis in science."" I trust TIME. If there was evidence that 5G was harmful to health, TIME would mention it.",https://time.com/5594360/what-to-know-about-5g/,1.0,343.05
unit_28,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),1.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,28.31,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,18.88,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,29.57,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,37.37,1,4,half-true_doc3,So Oscar Health the company tapped by Trump to profit from covid tests is a Kushner company Imagine that profits over national safety,Facebook Post,2020-15-03,Facebook Posts,3,half-true,2,mostly-false,"While it is true that Kushner is a co-founder of Oscar and that he may be making profits, health is still a priority. Snopes says ""Oscar is not involved in the actual process of COVID-19 testing or in the manufacturing of such a test. Oscar created a website â open to the public â that screens users to see if they qualify for a test and then provides a list of testing sites nearby.""",https://www.snopes.com/fact-check/kushner-oscar-covid/,1.0,492.51
unit_28,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),1.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,28.31,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,18.88,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,29.57,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,37.37,1,5,false_doc8,Church services canât resume until weâre all vaccinated says Bill Gates,Bloggers,2020-09-04,Blog Post,1,false,4,mostly-true,"Bill Gates said that large gatherings should not resume until most people are vaccinated. CNBC said: ""Still, he stressed that larger public gatherings âmay not resume until broad vaccination has taken place.â""",https://www.cnbc.com/2020/04/08/bill-gates-how-long-it-may-take-before-americans-are-safe-from-coronavirus.html,3.0,644.99
unit_28,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),1.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,28.31,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,18.88,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,29.57,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,37.37,1,6,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,0,pants-on-fire,"Injecting anything is very dangerous and not a cure. NBC had this quote ""âThis notion of injecting or ingesting any type of cleansing product into the body is irresponsible and itâs dangerous,"" said Gupta. ""Itâs a common method that people utilize when they want to kill themselves.""""",https://www.nbcnews.com/politics/donald-trump/trump-suggests-injection-disinfectant-beat-coronavirus-clean-lungs-n1191216,3.0,223.42
unit_28,10,4,1,8,1,What is your age range?,19-25,1.0,What is the highest level of school you have completed or the highest degree you have received?,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),1.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,28.31,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,18.88,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,29.57,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,37.37,1,7,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,5,true,"Obama did say that in his speeches. CNN had this in the transcript ""Yes, we can. Yes, we can change. Yes, we can.Yes, we can heal this nation. Yes, we can seize our future.""",http://edition.cnn.com/2008/POLITICS/01/26/obama.transcript/index.html,1.0,168.26
unit_30,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Something else,3.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,34.73,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,22.42,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,1.0,9.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,23.7,1,0,true_doc7,Whole of Italy goes into quarantine,Blog Post,2020-10-03,Bloggers,5,true,2,mostly-false,"Italy did not quarantine the whole country, just parts. So its a regional issue more than anything.",https://www.johnjasonfallows.com/2020/03/09/italy-quarantine-zone-map-march-9-2020-at-0809am/,1.0,126.65
unit_30,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Something else,3.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,34.73,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,22.42,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,1.0,9.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,23.7,1,1,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,4,mostly-true,Yes he said that and he did many things from the speech. But the speech had a lot of vague goals.,https://en.wikipedia.org/wiki/Yes_We_Can_(slogan),1.0,110.73
unit_30,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Something else,3.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,34.73,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,22.42,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,1.0,9.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,23.7,1,2,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,3,half-true,He was likely being facetious in his suggestion but he has engendered so much anger that anything he says that can be used against him will.,https://reason.com/2020/04/24/its-not-fake-news-trump-did-actually-suggest-that-injecting-bleach-could-be-a-cure-for-covid-19/,1.0,89.55
unit_30,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Something else,3.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,34.73,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,22.42,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,1.0,9.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,23.7,1,3,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusâ,Bloggers,2020-26-02,Internet Posts,0,pants-on-fire,2,mostly-false,It was unproven how long the virus couldlive on items but doubtful more than a week.,https://www.msn.com/en-us/health/medical/as-coronavirus-hits-florida-so-do-hoaxes-heres-whats-false/ar-BB10Nkjt,1.0,79.44
unit_30,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Something else,3.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,34.73,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,22.42,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,1.0,9.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,23.7,1,4,mostly-true_doc10,Says for the coronavirusthe death rate in Texas per capita of 29 million people were one of the lowest in the country,Dan Patrick,2020-31-03,Briefing,4,mostly-true,3,half-true,It may have been partially true at the time he said it but it is no longer true.,https://covidusa.net/?state=Texas,1.0,92.26
unit_30,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Something else,3.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,34.73,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,22.42,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,1.0,9.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,23.7,1,5,false_doc7,Says COVID19 came to the United States in 2019,Bloggers,2020-20-03,Article,1,false,2,mostly-false,"The earliest traces of this Virus go back to January, but it remains unproven if the virus came earlier.",https://www.salon.com/2020/06/02/a-new-study-redefines-the-timeline-for-coronavirus-arrival-in-the-united-states/,1.0,159.37
unit_30,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Something else,3.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,34.73,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,22.42,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,1.0,9.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,23.7,1,6,half-true_doc8,45 nations had already movedâ to enforce travel restrictions with Chinabefore the president moved,Joe Biden,2020-05-04,"ABC ""This Week"" interview",3,half-true,2,mostly-false,It is accurate but it depends upon the certain interpretations of certain facts. Trump had already reduced Visa's and was working at the same time as other countries to reduce traffic.,https://www.statesman.com/news/20200413/fact-check-was-trump-slow-to-halt-travel-from-china,1.0,142.33
unit_30,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Some college (some community college, associateâs degree)",2.0,"Last year what was your total family income from all sources, before taxes?","50,000 to less than 75,000",5.0,"In general, would you describe your political views as",Conservative,1.0,"In politics today, do you consider yourself a",Something else,3.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Disagree,1.0,34.73,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9.0,22.42,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,1.0,9.02,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5.0,23.7,1,7,mostly-false_doc10,Says for otherwise healthy peopleexperiencing mild to moderate respiratory symptoms with or without a COVID19 diagnosisonly high temperatures kill a virus so let your fever run highâ but not over 103 or 104 degrees,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,0,pants-on-fire,Fevers should not be permitted to run rampant ever and it will not help you ward off a virus.,https://answers.yahoo.com/question/index?qid=20180106230149AAkpT0X,1.0,87.76
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,0,true_doc7,Whole of Italy goes into quarantine,Blog Post,2020-10-03,Bloggers,5,true,5,true,"Italy began with limited quarantines. However, it eventually expanded the quarantine to cover the entire country.",https://www.cnbc.com/2020/03/09/italy-extends-its-quarantine-to-the-entire-country-pm-asks-residents-to-stay-at-home.html,1.0,124.26
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,1,half-true_doc8,45 nations had already movedâ to enforce travel restrictions with Chinabefore the president moved,Joe Biden,2020-05-04,"ABC ""This Week"" interview",3,half-true,3,half-true,The statement is true in the sense that many countries imposed travel restrictions on China. It's less clear the order in which they did so. The U.S. appears to be neither first nor last.,https://www.kayak.com/travel-restrictions,1.0,76.9
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,2,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,2020-04-23,Press Conference,0,pants-on-fire,0,pants-on-fire,"Bleach is good for disinfecting surfaces. However, it is not for internal use within the human body. It's harmful for that.",https://www.canr.msu.edu/news/covid-19-disinfecting-with-bleach,1.0,62.28
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,3,pants-on-fire_doc5,A post sayhair weave and lace fronts manufactured in China may contain the coronavirusâ,Bloggers,2020-26-02,Internet Posts,0,pants-on-fire,2,mostly-false,"There's always some possibility of passing coronavirus through manufactured goods. However, there's no reason to believe these products pose any particular risk.",https://leadstories.com/hoax-alert/2020/02/fact-check-hair-weaves-and-lace-front-wigs-made-in-china-not-likely-to-contain-coronavirus.html,1.0,88.64
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,4,false_doc7,Says COVID19 came to the United States in 2019,Bloggers,2020-20-03,Article,1,false,3,half-true,"Ultimately it's not known exactly when the US had its first case. We have cases as early as January 2020, but it's possible there were cases in late 2019.",https://www.smithsonianmag.com/smart-news/wuhan-coronavirus-180974027/,1.0,101.24
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,5,mostly-false_doc10,Says for otherwise healthy peopleexperiencing mild to moderate respiratory symptoms with or without a COVID19 diagnosisonly high temperatures kill a virus so let your fever run highâ but not over 103 or 104 degrees,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,3,half-true,"It can be a good thing to leave a lower grade fever alone. However, 103 starts getting into dangerous territory.",https://www.mayoclinic.org/diseases-conditions/fever/in-depth/fever/art-20050997,1.0,110.63
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,6,HIGH,Yes We can,Barack Obama,2008-01-08,Facebook Post,5,true,5,true,"This is less a statement than a slogan. It was the Obama 2008 camapign slogan, and it's neither true nor false.",https://en.wikipedia.org/wiki/Yes_We_Can,1.0,52.65
unit_34,10,4,1,8,1,What is your age range?,36-50,3.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","100,000 to less than 150,000",7.0,"In general, would you describe your political views as",Very liberal,4.0,"In politics today, do you consider yourself a",Independent,2.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,18.54,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,12.47,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,6.24,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,10.98,1,7,mostly-true_doc10,Says for the coronavirusthe death rate in Texas per capita of 29 million people were one of the lowest in the country,Dan Patrick,2020-31-03,Briefing,4,mostly-true,3,half-true,"The death rate in Texas is indeed lower than average for the entire country. However, whether it's one of the lowest in the country is open to interpretation.",https://dshs.texas.gov/coronavirus/AdditionalData.aspx,1.0,52.64
unit_39,10,4,1,8,1,What is your age range?,26-35,2.0,What is the highest level of school you have completed or the highest degree you have received?,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"Last year what was your total family income from all sources, before taxes?","40,000 to less than 50,000",4.0,"In general, would you describe your political views as",Liberal,3.0,"In politics today, do you consider yourself a",Democrat,1.0,Should the U.S. build a wall along the southern border?,Disagree,1.0,Should the government increase environmental regulations to prevent climate change?,Agree,0.0,21.42,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3.0,34.46,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,9.0,17.26,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,4.0,14.53,1,0,mostly-false_doc10,Says for otherwise healthy peopleexperiencing mild to moderate respiratory symptoms with or without a COVID19 diagnosisonly high temperatures kill a virus so let your fever run highâ but not over 103 or 104 degrees,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,2,mostly-false,"Take care of yourself. Get rest and stay hydrated. Take over-the-counter medicines, such as acetaminophen, to help you feel better",https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/steps-when-sick.html,1.0,174.61
